Direction_ID,Travel_ID,Current_Status,Vehicle ID,Latitude,Line_ID,Longitude,Pattern_ID,Route_ID,schedule_relationship,Shift_ID,Speed,Stop_ID,Timestamp,Trip_ID,Datetime,Date,Time,Day,Workday,Color_ID,Operator,Source,District
221,7_7631-13,Stationed,41|1195,38.75004959106445,1717,-9.28143310546875,1717_0_2,1717_0,SCHEDULED,7631,0.0,120521,1753780624,1717_0_2_1000_1029_0_7_21NBI,2025-07-29 09:17:04,2025-07-29,09:17:04,Tuesday,True,Red Line,CM,CM,Fontainhas
327,7_7313-13,Approaching,41|1399,38.713134765625,1638,-9.331976890563965,1638_0_1,1638_0,SCHEDULED,7346,10.0,050451,1753780614,1638_0_1_1000_1029_0_7_21NBI,2025-07-29 09:16:54,2025-07-29,09:16:54,Tuesday,True,Red Line,CM,CM,Cabeço de Mouro
268,7_7232-13,Stationed,41|1801,38.77479934692383,1213,-9.298065185546875,1213_0_2,1213_0,SCHEDULED,7232,4.166666666666667,170628,1753780624,1213_0_2_1000_1029_0_7_21NBI,2025-07-29 09:17:04,2025-07-29,09:17:04,Tuesday,True,Red Line,CM,CM,Agualva
0,7_7639-13,Stationed,41|1314,38.73102569580078,1601,-9.282086372375488,1601_0_1,1601_0,SCHEDULED,7639,0.2777777777777778,121083,1753780627,1601_0_1_0930_0959_0_7_21NBI,2025-07-29 09:17:07,2025-07-29,09:17:07,Tuesday,True,Red Line,CM,CM,Núcleo Urbano Histórico de Barcarena
16,3005-13,In Transit,42|2030,38.814788818359375,2032,-9.096966743469238,2032_0_3,2032_0,SCHEDULED,3005,5.0,070799,1753780608,2032_0_3|1|3|1005_HUAG2,2025-07-29 09:16:48,2025-07-29,09:16:48,Tuesday,True,Red Line,CM,CM,"Santa Iria de Azoia, São João da Talha e Bobadela"
49,7_7237-13,In Transit,41|1297,38.77671813964844,1236,-9.333589553833008,1236_0_1,1236_0,SCHEDULED,7237,11.11111111111111,170439,1753780610,1236_0_1_1000_1029_0_7_21NBI,2025-07-29 09:16:50,2025-07-29,09:16:50,Tuesday,True,Red Line,CM,CM,Alto do Forte
227,1185,Approaching,42|1185,38.96524429321289,2126,-9.414056777954102,2126_0_3,2126_0,SCHEDULED,35220,0.0,080563,1753780617,2126_0_3|120|3|1015_HUAG2,2025-07-29 09:16:57,2025-07-29,09:16:57,Tuesday,True,Blue Line,CM,CM,Ericeira
40,7_7066-13,In Transit,41|1339,38.78287887573242,1509,-9.227084159851074,1509_0_1,1509_0,SCHEDULED,7066,7.777777777777778,030633,1753780626,1509_0_1_0930_0959_0_7_21NBI,2025-07-29 09:17:06,2025-07-29,09:17:06,Tuesday,True,Red Line,CM,CM,Casal da Mira
84,7_7769-13,In Transit,41|1230,38.73305130004883,1623,-9.397065162658691,1623_1_1,1623_1,SCHEDULED,7769,4.722222222222222,050197,1753780598,1623_1_1_1000_1029_0_7_21NBI,2025-07-29 09:16:38,2025-07-29,09:16:38,Tuesday,True,Red Line,CM,CM,Alto da Peça
163,7_7729-13,In Transit,41|1384,38.8042106628418,1254,-9.449390411376953,1254_0_2,1254_0,SCHEDULED,7729,6.388888888888888,171343,1753780623,1254_0_2_0930_0959_0_7_21NBI,2025-07-29 09:17:03,2025-07-29,09:17:03,Tuesday,True,Red Line,CM,CM,Mucifal-Banzão
340,3054-13,In Transit,42|2101,38.796634674072266,2735,-9.104726791381836,2735_0_3,2735_0,SCHEDULED,3054,5.0,070698,1753780621,2735_0_3|1|3|1015_HUAG2,2025-07-29 09:17:01,2025-07-29,09:17:01,Tuesday,True,Red Line,CM,CM,Urbanização Real Forte
167,7_7417-13,In Transit,41|1715,38.699798583984375,1115,-9.290607452392578,1115_2_1,1115_2,SCHEDULED,7417,9.444444444444445,120605,1753780611,1115_2_1_1000_1029_0_7_21NBI,2025-07-29 09:16:51,2025-07-29,09:16:51,Tuesday,True,Red Line,CM,CM,Bairro do Bugio
273,7_7621-13,Approaching,41|1811,38.774776458740234,1230,-9.27117919921875,1230_0_2,1230_0,SCHEDULED,7621,3.0555555555555554,170540,1753780624,1230_0_2_1000_1029_0_7_21NBI,2025-07-29 09:17:04,2025-07-29,09:17:04,Tuesday,True,Blue Line,CM,CM,Quinta da Portela
228,3058-13,In Transit,42|2113,38.841331481933594,2034,-9.08102035522461,2034_0_3,2034_0,SCHEDULED,3254,1.3888888888888888,070710,1753780582,2034_0_3|1|3|1015_HUAG2,2025-07-29 09:16:22,2025-07-29,09:16:22,Tuesday,True,Blue Line,CM,CM,Urbanização Alto da Eira
25,7_7776-13,In Transit,41|1234,38.779090881347656,1624,-9.482314109802246,1624_1_2,1624_1,SCHEDULED,7776'_001,12.777777777777777,171949,1753780619,1624_1_2_0930_0959_0_7_21NBI,2025-07-29 09:16:59,2025-07-29,09:16:59,Tuesday,True,Red Line,CM,CM,Atalaia de Cima
216,7_7731-13,In Transit,41|542,38.843536376953125,1242,-9.404876708984375,1242_0_1,1242_0,SCHEDULED,7731,12.222222222222221,171411,1753780619,1242_0_1_1000_1029_0_7_21NBI,2025-07-29 09:16:59,2025-07-29,09:16:59,Tuesday,True,Red Line,CM,CM,Terrugem
282,3563-13,Approaching,42|2558,38.78438186645508,2223,-9.189924240112305,2223_0_3,2223_0,SCHEDULED,3565,7.222222222222222,110105,1753780627,2223_0_3|1|3|1005_HUAG2,2025-07-29 09:17:07,2025-07-29,09:17:07,Tuesday,True,Red Line,CM,CM,Patameiras
310,VER_DU_VU3046,Approaching,43|2600,38.54982376098633,3546,-9.054878234863281,3546_0_2,3546_0,SCHEDULED,VU3047,6.388888888888888,140816,1753780615,3546_0_2_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:16:55,2025-07-29,09:16:55,Tuesday,True,Red Line,CM,CM,Quinta do Conde
282,7_7636-13,In Transit,41|1252,38.752445220947266,1721,-9.282998085021973,1721_0_2,1721_0,SCHEDULED,7636,10.555555555555555,170909,1753780614,1721_0_2_1000_1029_0_7_21NBI,2025-07-29 09:16:54,2025-07-29,09:16:54,Tuesday,True,Red Line,CM,CM,Alto de Tercena
288,7_7085-13'_001,In Transit,41|1309,38.757808685302734,1720,-9.22270393371582,1720_0_2,1720_0,SCHEDULED,7085,6.388888888888888,030606,1753780606,1720_0_2_0930_0959_0_7_21NBI,2025-07-29 09:16:46,2025-07-29,09:16:46,Tuesday,True,Red Line,CM,CM,Falagueira-Venda Nova
256,3022-13,Approaching,42|2337,38.75939178466797,2736,-9.157331466674805,2736_0_3,2736_0,SCHEDULED,3203,1.6666666666666665,061200,1753780556,2736_0_3|1|3|0850_HUAG2,2025-07-29 09:15:56,2025-07-29,09:15:56,Tuesday,True,Red Line,CM,CM,Lumiar
0,7_7705-13,Stationed,41|1403,38.867515563964844,1249,-9.435818672180176,1249_0_2,1249_0,SCHEDULED,7782,0.5555555555555556,171784,1753780625,1249_0_2_1000_1029_0_7_21NBI,2025-07-29 09:17:05,2025-07-29,09:17:05,Tuesday,True,Red Line,CM,CM,São João das Lampas e Terrugem
99,20250729-64810200-312480234560,In Transit,44|12734,38.522911071777344,4403,-8.892956733703613,4403_0_2,4403_0,SCHEDULED,312480234560,0.0,160101,1753780613,4403_0_2|3700|1020_PYPHK,2025-07-29 09:16:53,2025-07-29,09:16:53,Tuesday,True,Blue Line,CM,CM,Centro Histórico
86,3587-13,In Transit,42|218,38.78741455078125,2831,-9.219351768493652,2831_0_2,2831_0,SCHEDULED,3584,0.0,110790,1753780610,2831_0_2|1|3|1000_HUAG2,2025-07-29 09:16:50,2025-07-29,09:16:50,Tuesday,True,Red Line,CM,CM,Pontinha e Famões
93,3621-13,In Transit,42|2573,38.81301498413086,2769,-9.157279968261719,2769_0_2,2769_0,SCHEDULED,3639,6.666666666666666,071267,1753780581,2769_0_2|1|3|1015_HUAG2,2025-07-29 09:16:21,2025-07-29,09:16:21,Tuesday,True,Red Line,CM,CM,Urbanização do Almirante
207,VER_DU_VU1052,In Transit,43|2015,38.60847473144531,3116,-9.170788764953613,3116_0_2,3116_0,SCHEDULED,VU1052,9.444444444444445,140594,1753780596,3116_0_2_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:36,2025-07-29,09:16:36,Tuesday,True,Red Line,CM,CM,Quinta da Queimada
350,VER_DU_VU1005,In Transit,43|2260,38.64577102661133,3508,-9.152790069580078,3508_0_2,3508_0,SCHEDULED,VU1102,11.38888888888889,020684,1753780587,3508_0_2_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:27,2025-07-29,09:16:27,Tuesday,True,Red Line,CM,CM,Quinta do Conde
0,VER_DU_VU2129,Stationed,43|2273,38.74375915527344,3710,-9.133854866027832,3710_0_2,3710_0,SCHEDULED,VU2130,0.0,061212,1753780578,3710_0_2_1000_1029_1_VER_DU_G9Q68,2025-07-29 09:16:18,2025-07-29,09:16:18,Tuesday,True,Red Line,CM,CM,Areeiro
172,7_7732-13,In Transit,41|1390,38.82066345214844,1248,-9.40772819519043,1248_0_2,1248_0,SCHEDULED,7732,14.444444444444445,171683,1753780619,1248_0_2_1000_1029_0_7_21NBI,2025-07-29 09:16:59,2025-07-29,09:16:59,Tuesday,True,Red Line,CM,CM,Morelinho
179,7_7032-13,In Transit,41|1141,38.799495697021484,1709,-9.229758262634277,1709_0_1,1709_0,SCHEDULED,7032,3.888888888888889,172173,1753780614,1709_0_1_1000_1029_0_7_21NBI,2025-07-29 09:16:54,2025-07-29,09:16:54,Tuesday,True,Red Line,CM,CM,Portela de Cambra
262,1159,In Transit,42|1159,38.85211944580078,2003,-9.205975532531738,2003_0_3,2003_0,SCHEDULED,400457,5.277777777777778,070045,1753780607,2003_0_3|120|3|1015_HUAG2,2025-07-29 09:16:47,2025-07-29,09:16:47,Tuesday,True,Red Line,CM,CM,Quinta da Peça
157,VER_DU_VU1083,In Transit,43|2384,38.644447326660156,3512,-9.147086143493652,3512_0_1,3512_0,SCHEDULED,VU1083,7.777777777777778,140725,1753780612,3512_0_1_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:52,2025-07-29,09:16:52,Tuesday,True,Red Line,CM,CM,Quinta do Brasileiro
313,VER_DU_VU2076,Stationed,43|2279,38.62571334838867,3040,-9.202510833740234,3040_1_2,3040_1,SCHEDULED,VU2076,1.3888888888888888,020837,1753780627,3040_1_2_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:17:07,2025-07-29,09:17:07,Tuesday,True,Red Line,CM,CM,Cassapo
0,3055-13,Stationed,42|2100,38.78308868408203,2735,-9.117431640625,2735_0_3,2735_0,SCHEDULED,3055,0.2777777777777778,071413,1753780626,2735_0_3|1|3|0940_HUAG2,2025-07-29 09:17:06,2025-07-29,09:17:06,Tuesday,True,Red Line,CM,CM,Moscavide e Portela
82,VER_DU_VU2059,In Transit,43|2123,38.696346282958984,3701,-9.197856903076172,3701_0_2,3701_0,SCHEDULED,VU2059,0.8333333333333333,060381,1753780626,3701_0_2_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:17:06,2025-07-29,09:17:06,Tuesday,True,Red Line,CM,CM,Belém
305,1183,In Transit,42|1183,38.94074249267578,2142,-9.347082138061523,2142_1_2,2142_1,SCHEDULED,43810,8.055555555555555,080866,1753780621,2142_1_2|120|3|0955_HUAG2,2025-07-29 09:17:01,2025-07-29,09:17:01,Tuesday,True,Blue Line,CM,CM,Quinta de Santa Bárbara
44,VER_DU_VU2135'_001,In Transit,43|2024,38.62691116333008,3043,-9.199198722839355,3043_0_1,3043_0,SCHEDULED,VU2136,6.944444444444445,020164,1753780623,3043_0_1_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:17:03,2025-07-29,09:17:03,Tuesday,True,Blue Line,CM,CM,Quinta do Texugo
0,7_7018-13,Stationed,41|1110,38.75298309326172,1517,-9.226056098937988,1517_0_2,1517_0,SCHEDULED,7097,0.0,030087,1753780619,1517_0_2_1000_1029_0_7_21NBI,2025-07-29 09:16:59,2025-07-29,09:16:59,Tuesday,True,Red Line,CM,CM,Falagueira-Venda Nova
140,7_7711-13,Approaching,41|1406,38.84021759033203,1248,-9.460179328918457,1248_0_1,1248_0,SCHEDULED,7798,2.5,171445,1753780585,1248_0_1_0930_0959_0_7_21NBI,2025-07-29 09:16:25,2025-07-29,09:16:25,Tuesday,True,Red Line,CM,CM,Unknown
303,VER_DU_VU3008,In Transit,43|2107,38.632991790771484,3536,-9.140824317932129,3536_0_2,3536_0,SCHEDULED,VU3066,7.777777777777778,140135,1753780607,3536_0_2_0900_0929_0_VER_DU_G9Q68,2025-07-29 09:16:47,2025-07-29,09:16:47,Tuesday,True,Red Line,CM,CM,Quinta das Lagoas
0,VER_DU_VU1088,Stationed,43|2364,38.61621856689453,3119,-9.110710144042969,3119_0_1,3119_0,SCHEDULED,VU1088,0.0,140113,1753780607,3119_0_1_0930_0959_1_VER_DU_G9Q68,2025-07-29 09:16:47,2025-07-29,09:16:47,Tuesday,True,Red Line,CM,CM,Quinta da Mimosa
301,3134-13,In Transit,42|2700,38.77470397949219,2793,-9.108512878417969,2793_0_2,2793_0,SCHEDULED,3134,14.444444444444445,060335,1753780606,2793_0_2|1|3|0945_HUAG2,2025-07-29 09:16:46,2025-07-29,09:16:46,Tuesday,True,,,CM,Unknown
311,7_7013-13,In Transit,41|1100,38.78421401977539,1509,-9.231764793395996,1509_0_2,1509_0,SCHEDULED,7013,7.222222222222222,030216,1753780612,1509_0_2_0930_0959_0_7_21NBI,2025-07-29 09:16:52,2025-07-29,09:16:52,Tuesday,True,Red Line,CM,CM,Urbanização Alto da Mira
65,7_7757-13,Approaching,41|1220,38.838191986083984,1247,-9.462574005126953,1247_0_1,1247_0,SCHEDULED,7757,9.444444444444445,171448,1753780620,1247_0_1_1000_1029_0_7_21NBI,2025-07-29 09:17:00,2025-07-29,09:17:00,Tuesday,True,Red Line,CM,CM,Unknown
10,3116-13,Approaching,42|2421,38.83023452758789,2790,-9.086588859558105,2790_0_2,2790_0,SCHEDULED,3116,11.11111111111111,071631,1753780612,2790_0_2|1|3|0940_HUAG2,2025-07-29 09:16:52,2025-07-29,09:16:52,Tuesday,True,Red Line,CM,CM,Estacal Novo
101,3614-13,In Transit,42|2570,38.81640625,2522,-9.189264297485352,2522_0_2,2522_0,SCHEDULED,3618,10.555555555555555,111013,1753780589,2522_0_2|1|3|0950_HUAG2,2025-07-29 09:16:29,2025-07-29,09:16:29,Tuesday,True,Red Line,CM,CM,Santo António dos Cavaleiros e Frielas
27,7_7775-13,In Transit,41|1879,38.78676223754883,1205,-9.329627990722656,1205_0_2,1205_0,SCHEDULED,7775,5.555555555555555,170271,1753780609,1205_0_2_1000_1029_0_7_21NBI,2025-07-29 09:16:49,2025-07-29,09:16:49,Tuesday,True,Blue Line,CM,CM,Serra das Minas
1,VER_DU_VU3060,Approaching,43|641,38.55858612060547,3546,-9.052116394042969,3546_0_1,3546_0,SCHEDULED,VU3060,0.0,150589,1753780610,3546_0_1_0900_0929_0_VER_DU_G9Q68,2025-07-29 09:16:50,2025-07-29,09:16:50,Tuesday,True,Red Line,CM,CM,Quinta do Conde
182,3596-13,In Transit,42|2541,38.82281494140625,2774,-9.143070220947266,2774_0_1,2774_0,SCHEDULED,3599,3.333333333333333,071605,1753780620,2774_0_1|1|3|1015_HUAG2,2025-07-29 09:17:00,2025-07-29,09:17:00,Tuesday,True,Red Line,CM,CM,Unknown
241,VER_DU_VU2017,In Transit,43|2239,38.67716598510742,3702,-9.163358688354492,3702_0_1,3702_0,SCHEDULED,VU2017,1.3888888888888888,020063,1753780611,3702_0_1_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:16:51,2025-07-29,09:16:51,Tuesday,True,Red Line,CM,CM,Pragal
148,VER_DU_VU2065'_001,In Transit,43|2226,38.63216018676758,3012,-9.201399803161621,3012_0_1,3012_0,SCHEDULED,VU2065,10.555555555555555,020186,1753780604,3012_0_1_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:44,2025-07-29,09:16:44,Tuesday,True,Red Line,CM,CM,Palhais
164,7_7004-13'_002,In Transit,41|1863,38.76590347290039,1703,-9.232099533081055,1703_0_2,1703_0,SCHEDULED,7004,10.555555555555555,030249,1753780609,1703_0_2_0930_0959_1_7_21NBI,2025-07-29 09:16:49,2025-07-29,09:16:49,Tuesday,True,Red Line,CM,CM,Mina
117,1104,Stationed,42|1104,38.945594787597656,2801,-9.354246139526367,2801_0_2,2801_0,SCHEDULED,41756,6.944444444444445,080860,1753780583,2801_0_2|120|3|0945_HUAG2,2025-07-29 09:16:23,2025-07-29,09:16:23,Tuesday,True,Yellow Line,CM,CM,Quinta das Pevides
350,VER_DU_VU2106,In Transit,43|2201,38.67613220214844,3705,-9.173723220825195,3705_0_1,3705_0,SCHEDULED,VU2106,2.2222222222222223,060021,1753780593,3705_0_1_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:33,2025-07-29,09:16:33,Tuesday,True,Red Line,CM,CM,Pragal
333,7_7911-13,Approaching,41|1287,38.85429382324219,1255,-9.326140403747559,1255_0_2,1255_0,SCHEDULED,7911,5.0,171319,1753780626,1255_0_2_0930_0959_0_7_21NBI,2025-07-29 09:17:06,2025-07-29,09:17:06,Tuesday,True,Red Line,CM,CM,Pero Pinheiro
51,3076-13,In Transit,42|266,38.86496353149414,2532,-9.099015235900879,2532_0_2,2532_0,SCHEDULED,3076,11.666666666666666,180820,1753780618,2532_0_2|1|3|0955_HUAG2,2025-07-29 09:16:58,2025-07-29,09:16:58,Tuesday,True,Red Line,CM,CM,Casal do Freixo
0,3754-13,Stationed,42|2774,38.85379409790039,2719,-9.169041633605957,2719_0_1,2719_0,SCHEDULED,3754,0.0,070393,1753780622,2719_0_1|1|3|0945_HUAG2,2025-07-29 09:17:02,2025-07-29,09:17:02,Tuesday,True,Red Line,CM,CM,Bairro Municipal da Manjoeira
277,7_7324-13,In Transit,41|1377,38.685150146484375,1613,-9.32902717590332,1613_0_2,1613_0,SCHEDULED,7324,6.388888888888888,050423,1753780597,1613_0_2_1000_1029_0_7_21NBI,2025-07-29 09:16:37,2025-07-29,09:16:37,Tuesday,True,Red Line,CM,CM,Lombos
161,VER_DU_VU2072,In Transit,43|2229,38.67344665527344,3710,-9.173683166503906,3710_0_2,3710_0,SCHEDULED,VU2072,6.944444444444445,020357,1753780609,3710_0_2_0930_0959_1_VER_DU_G9Q68,2025-07-29 09:16:49,2025-07-29,09:16:49,Tuesday,True,Red Line,CM,CM,Pragal
0,VER_DU_VU1007,Stationed,43|2211,38.62593078613281,3101,-9.125603675842285,3101_0_2,3101_0,SCHEDULED,VU1009,0.0,140163,1753780617,3101_0_2_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:16:57,2025-07-29,09:16:57,Tuesday,True,Blue Line,CM,CM,Cruz de Pau
0,7_7070-13,Stationed,41|1710,38.76024627685547,1012,-9.20462417602539,1012_0_3,1012_0,SCHEDULED,7070,0.0,030400,1753780563,1012_0_3_0930_0959_0_7_21NBI,2025-07-29 09:16:03,2025-07-29,09:16:03,Tuesday,True,Blue Line,CM,CM,Alfornelos
285,VER_DU_VU2019,Approaching,43|2235,38.64647674560547,3041,-9.197463989257812,3041_0_1,3041_0,SCHEDULED,VU2019,9.166666666666666,029002,1753780626,3041_0_1_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:17:06,2025-07-29,09:17:06,Tuesday,True,Red Line,CM,CM,Lazarim
327,VER_DU_VU1082'_001,Approaching,43|2363,38.62568664550781,3119,-9.101045608520508,3119_0_1,3119_0,SCHEDULED,VU1082,6.944444444444445,140055,1753780621,3119_0_1_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:17:01,2025-07-29,09:17:01,Tuesday,True,Red Line,CM,CM,Arrentela
245,VER_DU_VU2052,In Transit,43|2237,38.6790771484375,3012,-9.158899307250977,3012_1_1,3012_1,SCHEDULED,VU2148,5.833333333333333,020061,1753780618,3012_1_1_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:16:58,2025-07-29,09:16:58,Tuesday,True,Red Line,CM,CM,Cova da Piedade
207,VER_DU_VU3002,In Transit,43|2106,38.683895111083984,3536,-9.147425651550293,3536_0_1,3536_0,SCHEDULED,VU3065,9.166666666666666,020493,1753780617,3536_0_1_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:16:57,2025-07-29,09:16:57,Tuesday,True,Red Line,CM,CM,Cacilhas
274,VER_DU_VU1076,In Transit,43|2212,38.62260055541992,3615,-9.03924560546875,3615_0_1,3615_0,SCHEDULED,VU1076,12.777777777777777,040174,1753780617,3615_0_1_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:16:57,2025-07-29,09:16:57,Tuesday,True,Red Line,CM,CM,Quinta do Castelo do Outeiro
132,VER_DU_VU2136'_001,Approaching,43|2040,38.61997985839844,3504,-9.176726341247559,3504_0_1,3504_0,SCHEDULED,VU2140,3.611111111111111,020937,1753780616,3504_0_1_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:56,2025-07-29,09:16:56,Tuesday,True,Red Line,CM,CM,Triângulo
51,VER_DU_VU3062,In Transit,43|663,38.48783493041992,3635,-9.062032699584961,3635_0_2,3635_0,SCHEDULED,VU3062,0.0,150413,1753780620,3635_0_2_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:17:00,2025-07-29,09:17:00,Tuesday,True,Red Line,CM,CM,Sesimbra
71,VER_DU_VU1042,Approaching,43|2348,38.66046142578125,3513,-9.158578872680664,3513_0_2,3513_0,SCHEDULED,VU1043,6.111111111111111,020501,1753780610,3513_0_2_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:16:50,2025-07-29,09:16:50,Tuesday,True,Red Line,CM,CM,Quinta do Janeiro
245,VER_DU_VU2120'_001,In Transit,43|2271,38.71102523803711,3710,-9.178677558898926,3710_0_1,3710_0,SCHEDULED,VU2121,13.333333333333332,060021,1753780605,3710_0_1_0930_0959_1_VER_DU_G9Q68,2025-07-29 09:16:45,2025-07-29,09:16:45,Tuesday,True,Red Line,CM,CM,Quinta do Cabrinha
4,VER_DU_VU1061,In Transit,43|2386,38.620548248291016,3523,-9.125761985778809,3523_0_1,3523_0,SCHEDULED,VU1061,5.277777777777778,140211,1753780618,3523_0_1_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:58,2025-07-29,09:16:58,Tuesday,True,Red Line,CM,CM,Cruz de Pau
0,VER_DU_VU3035,Approaching,43|12,38.44404220581055,3220,-9.09996509552002,3220_0_3,3220_0,SCHEDULED,VU3036,0.0,150453,1753780616,3220_0_3_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:56,2025-07-29,09:16:56,Tuesday,True,Blue Line,CM,CM,Santiago
229,VER_DU_VU3055,Approaching,43|662,38.50950622558594,3210,-9.167080879211426,3210_0_1,3210_0,SCHEDULED,VU3055,0.0,150310,1753780625,3210_0_1_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:17:05,2025-07-29,09:17:05,Tuesday,True,Red Line,CM,CM,Sesimbra
69,VER_DU_VU1019,In Transit,43|2342,38.62636947631836,3118,-9.161197662353516,3118_0_1,3118_0,SCHEDULED,VU1127,7.5,140635,1753780626,3118_0_1_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:17:06,2025-07-29,09:17:06,Tuesday,True,Red Line,CM,CM,Vale de Milhaços
186,VER_DU_VU2006'_001,In Transit,43|2257,38.619022369384766,3017,-9.193906784057617,3017_0_2,3017_0,SCHEDULED,VU2006'_001,6.111111111111111,020338,1753780616,3017_0_2_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:56,2025-07-29,09:16:56,Tuesday,True,Red Line,CM,CM,Marco Cabaço
311,VER_DU_VU1037,In Transit,43|2299,38.63629150390625,3526,-9.153608322143555,3526_1_2,3526_1,SCHEDULED,VU1001,8.88888888888889,140389,1753780621,3526_1_2_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:17:01,2025-07-29,09:17:01,Tuesday,True,Red Line,CM,CM,Corroios
242,VER_DU_VU2012,In Transit,43|2259,38.67642593383789,3022,-9.165057182312012,3022_0_2,3022_0,SCHEDULED,VU2012,0.0,020405,1753780603,3022_0_2_0930_0959_1_VER_DU_G9Q68,2025-07-29 09:16:43,2025-07-29,09:16:43,Tuesday,True,Red Line,CM,CM,Pragal
340,VER_DU_VU3031,In Transit,43|2026,38.57101058959961,3222,-9.04817008972168,3222_0_2,3222_0,SCHEDULED,VU3070,7.777777777777778,150511,1753780620,3222_0_2_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:17:00,2025-07-29,09:17:00,Tuesday,True,Blue Line,CM,CM,Quinta do Conde
38,VER_DU_VU3023,In Transit,43|2606,38.57404327392578,3106,-9.060371398925781,3106_0_2,3106_0,SCHEDULED,VU3024,16.666666666666668,140027,1753780594,3106_0_2_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:16:34,2025-07-29,09:16:34,Tuesday,True,Blue Line,CM,CM,Unknown
246,VER_DU_VU2007,In Transit,43|2227,38.65766143798828,3025,-9.19983959197998,3025_0_2,3025_0,SCHEDULED,VU2007,15.555555555555555,020357,1753780606,3025_0_2_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:16:46,2025-07-29,09:16:46,Tuesday,True,Red Line,CM,CM,Serrado
170,VER_DU_VU3037,In Transit,43|2111,38.65424346923828,3721,-9.169325828552246,3721_0_1,3721_0,SCHEDULED,VU3037,27.22222222222222,140824,1753780597,3721_0_1_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:37,2025-07-29,09:16:37,Tuesday,True,Yellow Line,CM,CM,Quinta do Gato Bravo
350,VER_DU_VU1097,In Transit,43|2370,38.68586730957031,3717,-9.176191329956055,3717_0_2,3717_0,SCHEDULED,VU1098,15.277777777777777,060021,1753780593,3717_0_2_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:33,2025-07-29,09:16:33,Tuesday,True,Red Line,CM,CM,Unknown
0,VER_DU_VU3007,Stationed,43|2100,38.49766159057617,3642,-9.040600776672363,3642_0_2,3642_0,SCHEDULED,VU3008,0.0,160943,1753780614,3642_0_2_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:54,2025-07-29,09:16:54,Tuesday,True,Red Line,CM,CM,Azeitão (São Lourenço e São Simão)
157,VER_DU_VU3027,In Transit,43|2609,38.517459869384766,3605,-8.980960845947266,3605_0_1,3605_0,SCHEDULED,VU3028,13.61111111111111,160606,1753780623,3605_0_1_0830_0859_0_VER_DU_G9Q68,2025-07-29 09:17:03,2025-07-29,09:17:03,Tuesday,True,Red Line,CM,CM,Azeitão (São Lourenço e São Simão)
218,VER_DU_VU3058,In Transit,43|673,38.57392501831055,3542,-9.060539245605469,3542_0_1,3542_0,SCHEDULED,VU3058,0.0,140847,1753780604,3542_0_1_1000_1029_0_VER_DU_G9Q68,2025-07-29 09:16:44,2025-07-29,09:16:44,Tuesday,True,Red Line,CM,CM,Unknown
34,VER_DU_VU2068,In Transit,43|15,38.658226013183594,3033,-9.221077919006348,3033_0_3,3033_0,SCHEDULED,VU2066,2.7777777777777777,021022,1753780608,3033_0_3_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:48,2025-07-29,09:16:48,Tuesday,True,Blue Line,CM,CM,Pêra de Baixo
0,VER_DU_VU2054,Stationed,43|2249,38.644229888916016,3710,-9.233205795288086,3710_0_2,3710_0,SCHEDULED,VU2054,0.0,020661,1753780615,3710_0_2_0930_0959_0_VER_DU_G9Q68,2025-07-29 09:16:55,2025-07-29,09:16:55,Tuesday,True,Red Line,CM,CM,Bairro do Campo da Bola
